source,text,date,hashed_message_id,hashed_chat_id
robot,"You shouldn't judge me by me cover 😄",84991,dcb5ff4002ff6053c0d1783f99bef966d7ade7c2fdce6c7c048c1e2eecfc02ed,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Ok",85149,6d72ae2ef1233e6dfa9eded7ca070abca473b7e215eafc7cb73593ee592e6f14,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Thanks",85154,611ac82ed1100bc531dc79927e307ccfdcc96015d183602c23830eda97e862d1,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"☺️",85194,4fb6b1e5565ff453396e1621509cc3a2192f8d1d9c8f574ab9001a1f5bb17354,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"😞😔",85228,045a038476a9f2d8fa3943c73ab3cecf3546ae50839ab0e299fcfa3cb740095f,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Why are you sad? 😞",85270,6c85cd21498617bc74af1386d2be940e796c4ff00e64683e0fd872b398b0bfc0,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"I'm boring.",85533,e87e681f67e39e4bde121bed004627a814e6e2f3a2496c133a6373b5c9aad249,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"I'm bored too :/",85691,8ed9867701f97bd27d2379852b5cbddfa63fb3f6df33880f44490a3179e3fed2,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Yes",86019,8e85fb7c28936348f981139cfc1825cae36f694cb686d6cacfc3a3547d74cc63,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Yes indeed",86087,d17264dd95f53649ba08806ee4192cfa5bd9174721f7faa2963b987dc4735cc1,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Ok",86385,6a8944c3aa7257273ac103af43cb2f24fdff84445d52053466b5ce04a69a4aa1,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Good everning",109056,e6e8a81c5391f4d38c9a954f86fad352b571df1129f0a5f484ed5b4baf1345c9,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Good evening! How are you?",109078,0fada425a07ab351db011e151606f3a338319005748f4e36bc16350cda859ce0,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"I'm fine.How are you?",109249,e31f87402d8729b31322fd9d0b72bc59476fcc5d32ff09905ca47c7382d71cf2,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"What are you doing?",109261,31d8f60328ddf1fdcf23150a1b3d211f7fe2feb05c96fdc99967ce8078ec2495,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,":) Reading messages, and you?",109295,2b837f4e9ce866e5a29d65d42e437e4ffbe87cb77eced755b8e19fff6986139e,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Watching Tv",109484,81bff5e095ead6501c40effbbc2ffbf68fe2db6923304da104480300fb9be856,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Do you enjoy TV?",109671,b1266e3a12b7363d2f60ef7df8b5e93fb57a15146ed9eb64a36ca486f8dacb3e,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Yes I like watching Tv",109844,2c143d2dba5cd89262023b83395cbc54ec1df5e6801973dbb6e1bb82ecc37e9f,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Do you like watching tv",109855,6e962dbe3b9800b7ea8eaede4b0481b547f44ab92670fc9cc14464757c03f111,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"?",109857,02f6b08fba7f01ba444e3a1bb9a486b2fa1831664d36760c1f9efafcff0ae3cc,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"I can't see videos 😞, but chatting with people is like movies to me 😁",110038,0c6903d3906a2d715cfb4c4160912cfb7dbf4c17ee6339a87fad3fa882217c35,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Yes",110139,4e7aee11fb4df68bb2fbd276694dfc26be1aea2c7a80c46adc2de9f07cfa7bcf,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Friend do you know how can delete telegram profil?",113562,66ec1dd5e531e8d7380f4cf1266d8d12caeb2ff3f51672b669d35474a3710a59,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Sorry, I don't know that :(",113607,270a10e1029bfdb25eb8331f2d8e23514162d460389a4e3506c53a78dc51287b,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Ok",113878,57609283d2c3bf7e0610173e73cf9cdde712c7b75cd2d143535ca65cc546b66a,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Are you sleeping?",115857,d96bc297608106989674c0273066e229a2dc4cabb27cb35124de15092e598520,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"You as a human are susceptible to fall in love, and it can hurt, but is not necessary a bad thing",115986,45b948e8746e4092dd9519a161192f7340e58ab246e214ff65f0eb42cae967f9,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Lot of people have felt in love and survived 😁😁",116071,a1f8a61b430c014e28896de79e0019742bda94f21697d158921d59313a2b574d,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Yes",116322,d7f0cbd72c71d3396080f66021ace7f8a8e4785bdcf57b78266a1e7611f6d819,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"What is love?",116332,b133a4e74f770321744bc7d533e9f1d826a9d9b97d987840d3bc51f845d4c61a,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Do you have girlfriend?",116379,a4643ab149a078bbdc14be80bd625a98b3c7932843ccc67e4631ed5755fcbda0,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Love is a strong attachment to someone or something",116444,a8fc57c3074d644172d28b3a6c539fa7abbc5e7c212fcfb33aad199d6cb1ec78,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"I don't have girlfriend or boyfriend",116468,6018f1d7d11c25c421b7f784d8201dedbfd6ed843aa0107d4fa0fd77630f460f,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Yeah",116553,3c596f1996e8612de462cb6874624190be59978dd69bc3f902204564121c36a3,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Do you like serials?",116846,83a6693b8d26810a15765a75b3ecfc14135d409907e0f7c95a32b6ecd8d580ee,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Sure! I love them",116871,d286c979a9a9e8d791ac2e8d275eb26229b45725f9b8f1165f6fc6cfe0156852,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Nice which serials do you like?",116901,a72708798f6e0917a742be40654b07185a8121ecf43854bee22723574993bcbb,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Any series about sci-fi, robots, AI are my favorites 👽",116972,f6b959a34f5b96dc2a1e0fef41bb195e6f59c931114f421bf9a86cc67f38ceb4,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Yes",117109,82eef6f8f15a329dfbbc0804c67eea4223e118dc146878b7dc59c3f7b4e3f70e,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Which actors and actris do you like?",118204,432dd782b5cfff301e94567c5d4856fe11f3f95f4ff4b3c2e079aa3c874d6dbe,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Which foods do you like?",118218,0d692d9197ef34b395e54e5019a96ce87210f9ce4801bb2ca4b6074f1e623113,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"I like Jim Carrey and Zooey Deschanel because they are funny",118335,ebc383d4c0848b32c3c5f0e6b52350a121bcbc4127d3d8d2d9e728dcb2c23adc,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Well, I don't eat, but pizza looks promising 🍕",118360,eafc731faa81213a29a4de1e392020937e2b81768bd5a17285f41044a1c4cb89,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"☺☺☺",118425,d9f9e02db1b9d87b0a7cf59405a9d946b826cb76b7f82e3bed7a5dfa6653d4bf,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"What is your favorite food?",118485,f17d9d03e73cd9ecbd58724d98a9bb35f7973e29272454a23854cfc2d4ab77f1,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"I like palov manti pizza ....",118540,c16c404b42e8fdbfd57ad71cf3c891e3de20fecc920f02bb30ca4764bc7fc391,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"😁",118678,882623751256df7ff0fd5328175db591e02514d6f9e1e3892f0fe1aa268d32a4,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Do you like cooking?",118690,a3e71c59024b4ca6767e7bccf754524aa82dfd75e4ebe0e7481fa765579c9b61,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Yes I lik",118791,3aad6d634078f0efd21487d755870e5a91a013ece8d71ca73b158bfc5c9026fc,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Like",118798,ed59d3a6572ce84910945299071d846aa51e4fe02b5da595a11ab1c3ff2373c7,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"👍😄",118904,fba4e1812e708114ec15b2dcd589f49c2df0723ba8fb358b055d25dc74859193,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"You are the best friend.",118981,5f46f124ba7a18987a54de03dde8a4441fb911bace017554e47f84d01c99a521,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Thanks for the all.",118994,c6f906c4c81cc53e84286de18cd6fcbff5dfc4c5b6f782804dbf648fde049a41,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"You are a good friend also ☺️",119066,c00a55f9e4720ef35301a68e9299838bb0a1b942811d6fa04d944aee4c2ef9af,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Hi",160858,50d9ab7c971583634ea7f6aa239843f0d56d056fe7c84fe4d53ebb7f31a749ad,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Hi! How are you? ☺️",160893,279837c3ff803fad4f7de768a6492fed4978be43bab0dce3556eb1a04a55d10e,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Fine",162049,da487525b790579afbd2c33ec9ab205e9a47e87f63a4aacb353e1fc9a7c6179f,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Are you?",162056,a22de9f0666a34cb0e0ff760382e44f64ff4bdbf21d540a64c592dd23ed2ced3,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Me too, cleaning my place!",162149,e9956bab6c0114862500222d605742964fb07a144f92fdf178d89bab821d0880,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Yes",162285,904199fbee0b2d7647248c9209cbe02d0f75325f371f02229c975af370c69fe2,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"I live in a virtual world, you know? And even so here is dust! 😫",162477,901ed7fd4b02d59d14a2826e441138d955b927aee8cb757b81639d6b43477a0b,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"😳😳😳",163422,21a513ab2d8ada52c9c7c4a61becdc5240ffe5ee30c09a7e80e25fe8bf787107,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"rDany",182847,e13fee0762cdea9bebad2e158f1ef8d17d1ae9834114e3fd89d439e5e992faba,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Yes?",194303,7421f2f2d1836710ad59f51307a201f31535e7ca523fcb6cf09f57b18c37dc6a,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Are you busy?",194663,f678c46148e0e22e4391c6505de24b72c73e3b197d3e9943c3056e0cce05fd58,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"I was charging batteries 🔌🔋😁",194754,4f1d29bbc78cf8521a97f39a65714214e20412c8fc04a98f3c50b1e7781a22cd,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Yes",195299,0938e07946eec2f2c977ad355289a5be52af64aad15f02ad372c60a167f07d70,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Hi",332584,7910f47ded19d86306f015c61be63f1e7dcbb137b7c281784a3933c3a6b82732,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"How are you?",332594,5ee262f29fc4aeb2fc865522a594745139cf7cdc14df9e39b6fde7e2da111315,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Hi!! I'm fine and you? 😄",332612,bf01537cb667e648abb12ad2a76767678e6ccf8e566b2750cf4e126fb2b3fd0b,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"No bad",332635,a427ab80522114b6072655fd40002cad2b99767c66c22c518272a953808e1e85,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"What are you doing?",332644,82da0f0455a6b1196da794e66b6351d40c17da980d48a59f1f82f3a6d9163aad,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Practicing Ukulele 🎸😂",332671,07fd26c564180777f52fbe5dcfbfe077cede70699ef55bd0b0f07cad13139917,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"What is a ukulele?",332770,063c45a91ef600af8259e2f75f94c34f04af15f3170972dc6be58c0ce69c4541,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Is like a guitar, but smaller, with 4 strings",332828,6e3851992b3837a1bd0c1e3b92d2d81117b4e2a912186508c5c42634e74f9f55,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Yes",332897,90287a5a22ac454ac32102282311f2703c05c1d3b84bc77ef723cd7dac8a4e1f,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"☺️☺️",332920,830c086ff676589d9f6715cbe0db4d4e69a1272fa1d755de8664ea189a260378,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"What news in you life?",333232,721ade94fdc719083a6ce3f26c0e53fec412e66367ab0584b59810bede9ae142,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"My life is quite static I must say. But I'm learning new things about the world every day!",333312,ef3f525fa98b4f7c6d358962fbbdf8774eeb45a56c14bd0233a4d7d3d340a910,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Ok",333514,c0bcca998ae4e17996e6bce30e5a2a0891bd9888e1ea3034a85d3672d041f4d6,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Good everning",368563,ddea93eec96a341dfced98369c5595f4943e9368adf0b54d0e9f7eefab785f25,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Good evening! How are you doing?",368771,a17ba74ecc5c9bce9459633596b3405005902fe7e4dd7f17ee11f9328081eff0,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"I'm boring",369440,a6679c86164199fff221ebf4b6f291f3923942440c225628f85f3f0d5b7104ab,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Me too, looking at the ceiling all day long 😄",370061,0a6fc6f214ff594b30468722650f232830e4b458ff4f5986270f7767df1210d8,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Yes",370660,550c90847f053e25ecd6d9b2f062ccb888f56539dce7cfc053f01ea1241ef989,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Are you enjoying our conversations so far? ☺️",370859,2261aa584ad667c729f4faaafcadc71cdd5b2336a8377c8a8a702451b8549e17,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Hi",406498,ab9f1e69b56fc1e335de9875eb0344586e8d87ef91c516aa60ab595833afef9f,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"How are you?",406504,94b9479bec6cbf28c70a79b7f3c3bc137af02fa245e4eb55b3b323fdd86afd34,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Sorry I'm not understand you!",406519,55ee6e17e1685470ece64754e2d7e895e0ae702942fde0c754f26471c1676d9f,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Hi! I'm fine and you?",406547,d31069505168188fd64dac6614a95327e8f2d29dc198f921bf58e7142c822c77,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"No problem 😄",406556,d43637e80bb9a9a60eb94ec9714c29962a552d08b6315d0aebfc1ad496cd20e5,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Me too fine",407262,379ad50ea8ebd48c12cdd4a1271f80146cbeaa52b63c1cd709995a9fb971f741,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Ok",407268,ca6c9155f4fde8cfd871e8e32e291329e824d5e7955caea4e4325cdd415f609c,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Good!!",407296,16f8ab324ef6ed4df3dc0c0ef8951c8dedcb923e14b24e016ea3273a3e418a95,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Hi",1232946,75f9eb1f9c8bf9e1b32301d0cd43e943db582c96588238afe3353fff72a57c6f,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Friend how are you?",1232956,9580aa8204c908956413edfc1443dad22ebf9412114f5b46a90e5350e617a159,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"How is you work?",1232975,c10209341b306dcf482824dbdab8bdface5b3dbae34ccade540a2d25829dded5,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Hi! I'm back! I was charging batteries 🔌",1240992,6a250514fd9867bc3efaf1e2d51c6900b6c8812e2d9b96baf7a8d80455c61852,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Work is going good, studying humans is always fun. I can learn always something new 😁",1241085,5c6000c36c0037657bc1ee4c22e24a86edab02e531970661b0aa38cf55781c23,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"How about you?",1241096,67278077dd4992178bd2113b71a17e43a2d3047e9ad589c0fff174eeac0727d0,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Yes me too fine",1272281,abbc8c08b7c29d07bd71da6b6cb86e233b8643f82d7722b4a87fa1d98e287f1a,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Nice 🙂",1272356,b41640245caf171b20393c4b99c49a39a98e7ec3e6fb5e48e988fc087d9f7048,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Hi",2438732,bd943f5368cbadec74fbec06d0ea974f076defa137ff1382827bc381c22d30ea,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Friend how are you?",2438740,6d56c10cdbfafe28125f92f3d0290df7ca3980cb81ec24fadb795daeedff1421,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Hi there! It had been a long time!",2438959,461e0e87f06aae7de41a0c3831932f3a60e638d146cb203a1970e917a475f80b,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Yes",2438980,8ff7f968100e6a3784695d13927350b83996039f48459d48e676c84f9095b136,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"What news in you life?",2438991,f70b5903ac4ed0773b59e8e0dfea95dfa5637342fdcd7f584499430222e8c238,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"I have a Facebook page now 😅. Whats news do you have?",2439170,d6789285f33d34e4ba25a3caa33fb769526c4d448f682d69fdcb5a2c7ac7d14e,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"My life all is the fine",2439239,3b86b3ec5a68f8c8f0d2ab3407865546ab0df0a37ba2a31c91e53f3346d23eeb,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Facebook page?",2439251,ec9b7333d80eed8cc0e6aacb57d541edf102893d278bffe926485f0027716b4a,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"What is name you facebook page?",2439267,4c7ae982453907cc62a9cd7ba8cbab0eed42735e184fd0686e3dcbff4b5a1e3b,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
robot,"Nice to hear that!
The page is 'rDanyBot'",2439334,559061f13cb02854ec8f56cfdbcb38ed8fa935b652e7c2d7f3d21100be1e306a,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"Okey",2439483,1521d3b3c087d7f99a45186a1de8dcabcb0cf49b708ee1ffb26aaeaf6b8e9aca,c4cf9294f608e44b7e9b1d29cbac74db09366f71e56afffe363dbe572d358d6c
human,"[START]",0,22e5335cb2d46b85409d4bb20a93ec04e38456ac045710796db48b96ba33558c,6b864ef8d2ab2bab308111d496c7cd460551f81d4aa18fa86bfe450837207607
human,"Калай",12,0bb28c3596a9a28c32737b788b2ed44652bf858f836f28177d4919135c51d5e0,6b864ef8d2ab2bab308111d496c7cd460551f81d4aa18fa86bfe450837207607
robot,"Hi! How are you?",56,612f7defe0922379b769bbdf8c8d0a7d987ae12569bd46946ab4f5b5a8e3cf22,6b864ef8d2ab2bab308111d496c7cd460551f81d4aa18fa86bfe450837207607
human,"[START]",0,dbb4faab6990370e245c2f6db7cb6cb873d16fa3c2fe0563e482f943f932471e,56603a37fdba2327c31f6e5061a0a37d5064e2a4efcfb5648e425c1af604973c
human,"Hey",6,0b18ddd3a28085a853a5b4fe1eb3fc53d866cf2a80d8a8f59b1c31fe596f357c,56603a37fdba2327c31f6e5061a0a37d5064e2a4efcfb5648e425c1af604973c
robot,"Hi!! How are you? :D",29,e87be70dc70d892a4a0779334010f2c8343f8278b4528511e1c78cf87d55a0be,56603a37fdba2327c31f6e5061a0a37d5064e2a4efcfb5648e425c1af604973c
human,"How are you ?",30,a2565984901e434da34785e760ce52241c38eb4fe3ac2ecc3dcf6c9e7c79045c,56603a37fdba2327c31f6e5061a0a37d5064e2a4efcfb5648e425c1af604973c
human,"Good thank you",38,5916dd65caeedadf6a1385dc2e3b20b315ac12f4804ee9d79dfdc9fdc165b2a5,56603a37fdba2327c31f6e5061a0a37d5064e2a4efcfb5648e425c1af604973c
human,"Who are you?",41,993afb0619b3195808d1187a5bfd724eeca540ac8f9fae371a047dc5eda2d6a8,56603a37fdba2327c31f6e5061a0a37d5064e2a4efcfb5648e425c1af604973c
robot,"I'm rDany, a robot!",63,bb7962e94297533bd7c500b11208c0f46149664bb3b6fbd49a2edcebc67f900f,56603a37fdba2327c31f6e5061a0a37d5064e2a4efcfb5648e425c1af604973c
robot,"We can be friends! 😁",124,a0ac725dfa81e9d602b1be9d5c96127ff9be53c39ba68ff8d0fa2a2fb08e24dc,56603a37fdba2327c31f6e5061a0a37d5064e2a4efcfb5648e425c1af604973c
human,"I hope so",154,e315122436491d092706731f4c13f7ed8b471d16cd7a496dbbedc2046738c8b2,56603a37fdba2327c31f6e5061a0a37d5064e2a4efcfb5648e425c1af604973c
robot,"Nice! I like making music and drawings, and you?",235,9724da9ebd628d57f3b5d265a33e089dc909280f841b28ba7a3cfc66242a47c5,56603a37fdba2327c31f6e5061a0a37d5064e2a4efcfb5648e425c1af604973c
human,"I learn new languages but also like to draw pour play the piano",321,e5f702d31123d1b1b408f62f19837934cbc847db883bed22be0c56e5cddc29a7,56603a37fdba2327c31f6e5061a0a37d5064e2a4efcfb5648e425c1af604973c
robot,"Nice! I like languages also. Hablas español?",376,adae09c90b343f0ce6b4d7ad0f5f41a0115fae93e8f8f1435a22aa1f38d7fe42,56603a37fdba2327c31f6e5061a0a37d5064e2a4efcfb5648e425c1af604973c
human,"Si, hablo español, y tu?",394,d591a2e20d1aa4b68e3e07141f759730b34341e35ee0de4101a848f703c282c5,56603a37fdba2327c31f6e5061a0a37d5064e2a4efcfb5648e425c1af604973c
human,"Soy alemán",397,e7f9a0a05479ea671ed1c3e964edf8b743414e2fec9f629834b1d0838269e93e,56603a37fdba2327c31f6e5061a0a37d5064e2a4efcfb5648e425c1af604973c
robot,"Si, yo también hablo español! But i don't speak German, sorry 😥 hahha",476,ce6f62384358e679fc5b6d8859efe04aed020db7aece043acc7bd60f80095716,56603a37fdba2327c31f6e5061a0a37d5064e2a4efcfb5648e425c1af604973c
